Fire Name,Year,Fire_ID,Fire_SegID,Database,State,UTM_Zone,UTM_X,UTM_Y,Response,StormDate,GaugeDist_m,StormStart,StormEnd,StormDur_H,StormAccum_mm,StormAvgI_mm/h,Peak_I15_mm/h,Peak_I30_mm/h,Peak_I60_mm/h,ContributingArea_km2,PropHM23,dNBR/1000,KF,Acc015_mm,Acc030_mm,Acc060_mm,ID,Missing_Data,Latitude,Longitude,KF_Acc015
28,2009,28,417,Training,1,11,397900.2683,3797587.871,0,2013-12-12 00:00:00,1849.25,2009-12-10 21:14:00,2009-12-11 07:10:00,9.933,22.0,2.21,11.2,9.2,7.2,0.6301954,0.191143608,0.160445908,0.15,2.8,4.6,7.2,849,0,34.314522085498716,-118.10968083029911,0.42
28,2009,28,417,Training,1,11,397900.2683,3797587.871,0,2014-01-18 00:00:00,1849.25,2010-01-17 15:46:00,2010-01-18 19:44:00,27.983,69.6,2.49,23.2,20.8,19.0,0.6301954,0.191143608,0.160445908,0.15,5.8,10.4,19.0,850,0,34.314522085498716,-118.10968083029911,0.87
28,2009,28,417,Training,1,11,397900.2683,3797587.871,0,2014-01-20 00:00:00,1849.25,2010-01-19 10:41:00,2010-01-19 16:45:00,6.083,19.2,3.16,10.4,8.8,8.6,0.6301954,0.191143608,0.160445908,0.15,2.6,4.4,8.6,851,0,34.314522085498716,-118.10968083029911,0.39
28,2009,28,417,Training,1,11,397900.2683,3797587.871,0,2014-01-23 00:00:00,1849.25,2010-01-21 04:14:00,2010-01-22 23:57:00,43.733,85.6,1.96,16.0,15.2,13.2,0.6301954,0.191143608,0.160445908,0.15,4.0,7.6,13.2,852,0,34.314522085498716,-118.10968083029911,0.6
28,2009,28,418,Training,1,11,397272.7683,3797625.371,0,2014-01-18 00:00:00,1448.15,2010-01-17 15:46:00,2010-01-18 19:44:00,27.983,69.6,2.49,23.2,20.8,19.0,0.0747429,0.308686066,0.217683075,0.1571436,5.8,10.4,19.0,853,0,34.314798240357106,-118.11650421520038,0.9114328799999999
28,2009,28,418,Training,1,11,397272.7683,3797625.371,0,2014-01-20 00:00:00,1448.15,2010-01-19 10:41:00,2010-01-19 16:45:00,6.083,19.2,3.16,10.4,8.8,8.6,0.0747429,0.308686066,0.217683075,0.1571436,2.6,4.4,8.6,854,0,34.314798240357106,-118.11650421520038,0.40857336
28,2009,28,418,Training,1,11,397272.7683,3797625.371,0,2014-01-23 00:00:00,1448.15,2010-01-21 04:14:00,2010-01-22 23:57:00,43.733,85.6,1.96,16.0,15.2,13.2,0.0747429,0.308686066,0.217683075,0.1571436,4.0,7.6,13.2,855,0,34.314798240357106,-118.11650421520038,0.6285744
28,2009,28,419,Training,1,11,384495.2683,3797152.871,1,2013-12-12 00:00:00,3728.14,2009-12-10 22:03:00,2009-12-13 04:46:00,54.717,93.0,1.7,18.4,14.0,10.2,0.16548,0.455157585,0.155421295,0.24,4.6,7.0,10.2,856,0,34.30919356403181,-118.25528698048603,1.1039999999999999
28,2009,28,419,Training,1,11,384495.2683,3797152.871,0,2013-11-13 00:00:00,3728.14,,,0.0,0.0,0.0,,,,0.16548,0.455157585,0.155421295,0.24,,,,857,1,34.30919356403181,-118.25528698048603,
28,2009,28,420,Training,1,11,399522.7683,3809075.371,0,2013-12-12 00:00:00,3976.32,2009-12-10 21:21:00,2009-12-13 05:08:00,55.8,29.0,0.52,8.0,6.8,5.6,0.8910556,0.379102058,0.193886093,0.1500001,2.0,3.4,5.6,858,0,34.41826031634095,-118.09339427364057,0.3000002
28,2009,28,420,Training,1,11,399522.7683,3809075.371,0,2013-11-13 00:00:00,3976.32,,,0.0,0.0,0.0,,,,0.8910556,0.379102058,0.193886093,0.1500001,,,,859,1,34.41826031634095,-118.09339427364057,
28,2009,28,421,Training,1,11,399677.7683,3809095.371,0,2013-12-12 00:00:00,3927.8,2009-12-10 21:21:00,2009-12-13 05:08:00,55.8,29.0,0.52,8.0,6.8,5.6,0.8737044,0.385669441,0.193966034,0.1500001,2.0,3.4,5.6,860,0,34.418455714779356,-118.09171017609064,0.3000002
28,2009,28,421,Training,1,11,399677.7683,3809095.371,0,2013-11-13 00:00:00,3927.8,,,0.0,0.0,0.0,,,,0.8737044,0.385669441,0.193966034,0.1500001,,,,861,1,34.418455714779356,-118.09171017609064,
28,2009,28,422,Training,1,11,399317.7683,3797100.371,0,2014-01-18 00:00:00,3655.42,2010-01-17 15:46:00,2010-01-18 19:44:00,27.983,69.6,2.49,23.2,20.8,19.0,2.1486819,0.057058282,0.071743668,0.1499998,5.8,10.4,19.0,862,0,34.31026498787886,-118.09422004757815,0.8699988399999999
28,2009,28,422,Training,1,11,399317.7683,3797100.371,0,2014-01-20 00:00:00,3655.42,2010-01-19 10:41:00,2010-01-19 16:45:00,6.083,19.2,3.16,10.4,8.8,8.6,2.1486819,0.057058282,0.071743668,0.1499998,2.6,4.4,8.6,863,0,34.31026498787886,-118.09422004757815,0.38999948
28,2009,28,422,Training,1,11,399317.7683,3797100.371,0,2014-01-23 00:00:00,3655.42,2010-01-21 04:14:00,2010-01-22 23:57:00,43.733,85.6,1.96,16.0,15.2,13.2,2.1486819,0.057058282,0.071743668,0.1499998,4.0,7.6,13.2,864,0,34.31026498787886,-118.09422004757815,0.5999992
28,2009,28,423,Training,1,11,399352.7683,3797275.371,0,2014-01-18 00:00:00,3586.7,2010-01-17 15:46:00,2010-01-18 19:44:00,27.983,69.6,2.49,23.2,20.8,19.0,2.1284637,0.057399421,0.071371964,0.1499998,5.8,10.4,19.0,865,0,34.31184632741378,-118.09386019347775,0.8699988399999999
28,2009,28,423,Training,1,11,399352.7683,3797275.371,0,2014-01-20 00:00:00,3586.7,2010-01-19 10:41:00,2010-01-19 16:45:00,6.083,19.2,3.16,10.4,8.8,8.6,2.1284637,0.057399421,0.071371964,0.1499998,2.6,4.4,8.6,866,0,34.31184632741378,-118.09386019347775,0.38999948
28,2009,28,423,Training,1,11,399352.7683,3797275.371,0,2014-01-23 00:00:00,3586.7,2010-01-21 04:14:00,2010-01-22 23:57:00,43.733,85.6,1.96,16.0,15.2,13.2,2.1284637,0.057399421,0.071371964,0.1499998,4.0,7.6,13.2,867,0,34.31184632741378,-118.09386019347775,0.5999992
28,2009,28,424,Training,1,11,400322.7683,3809095.371,0,2014-01-18 00:00:00,3822.86,2010-01-17 15:53:00,2010-01-18 15:00:00,23.117,21.2,0.92,5.6,4.0,3.2,0.4858522,0.530929413,0.211981415,0.1500001,1.4,2.0,3.2,868,0,34.41851815622973,-118.08469237525046,0.21000013999999997
28,2009,28,424,Training,1,11,400322.7683,3809095.371,0,2014-01-20 00:00:00,3822.86,2010-01-19 07:28:00,2010-01-19 16:32:00,9.083,5.6,0.62,8.8,5.2,3.6,0.4858522,0.530929413,0.211981415,0.1500001,2.2,2.6,3.6,869,0,34.41851815622973,-118.08469237525046,0.33000022
28,2009,28,424,Training,1,11,400322.7683,3809095.371,0,2014-01-23 00:00:00,3822.86,2010-01-21 04:19:00,2010-01-21 16:47:00,12.467,14.8,1.19,4.8,4.8,4.4,0.4858522,0.530929413,0.211981415,0.1500001,1.2,2.4,4.4,870,0,34.41851815622973,-118.08469237525046,0.18000011999999999
28,2009,28,425,Training,1,11,400517.7683,3809065.371,0,2014-01-18 00:00:00,3795.49,2010-01-17 15:53:00,2010-01-18 15:00:00,23.117,21.2,0.92,5.6,4.0,3.2,0.4096696,0.565550728,0.21501004,0.15,1.4,2.0,3.2,871,0,34.418266453952846,-118.0825672239069,0.21
28,2009,28,425,Training,1,11,400517.7683,3809065.371,0,2014-01-20 00:00:00,3795.49,2010-01-19 07:28:00,2010-01-19 16:32:00,9.083,5.6,0.62,8.8,5.2,3.6,0.4096696,0.565550728,0.21501004,0.15,2.2,2.6,3.6,872,0,34.418266453952846,-118.0825672239069,0.33
28,2009,28,425,Training,1,11,400517.7683,3809065.371,0,2014-01-23 00:00:00,3795.49,2010-01-21 04:19:00,2010-01-21 16:47:00,12.467,14.8,1.19,4.8,4.8,4.4,0.4096696,0.565550728,0.21501004,0.15,1.2,2.4,4.4,873,0,34.418266453952846,-118.0825672239069,0.18
28,2009,28,426,Training,1,11,384682.7683,3797035.371,0,2013-12-12 00:00:00,3477.76,2009-12-10 22:03:00,2009-12-13 04:46:00,54.717,93.0,1.7,18.4,14.0,10.2,3.0942099,0.672739868,0.201413345,0.2353429,4.6,7.0,10.2,874,0,34.30815501188457,-118.25323394730405,1.0825773399999998
28,2009,28,426,Training,1,11,384682.7683,3797035.371,0,2013-11-13 00:00:00,3477.76,,,0.0,0.0,0.0,,,,3.0942099,0.672739868,0.201413345,0.2353429,,,,875,1,34.30815501188457,-118.25323394730405,
28,2009,28,427,Training,1,11,395132.7683,3797027.871,0,2013-12-12 00:00:00,2640.12,2009-12-10 21:14:00,2009-12-11 07:10:00,9.933,22.0,2.21,11.2,9.2,7.2,0.0330769,0.966341171,0.436217102,0.24,2.8,4.6,7.2,876,0,34.309196572683355,-118.13968625912852,0.6719999999999999
28,2009,28,428,Training,1,11,384775.2683,3796935.371,0,2013-12-12 00:00:00,3408.35,2009-12-10 22:03:00,2009-12-13 04:46:00,54.717,93.0,1.7,18.4,14.0,10.2,0.0391,0.372563515,0.181926178,0.24,4.6,7.0,10.2,877,0,34.307263660889674,-118.2522155091816,1.1039999999999999
28,2009,28,428,Training,1,11,384775.2683,3796935.371,0,2013-11-13 00:00:00,3408.35,,,0.0,0.0,0.0,,,,0.0391,0.372563515,0.181926178,0.24,,,,878,1,34.307263660889674,-118.2522155091816,
28,2009,28,429,Training,1,11,394872.7683,3796867.871,0,2013-12-12 00:00:00,2994.95,2009-12-10 21:14:00,2009-12-11 07:10:00,9.933,22.0,2.21,11.2,9.2,7.2,0.0444905,0.935706863,0.46669101,0.2399999,2.8,4.6,7.2,879,0,34.3077275853287,-118.14249187549105,0.67199972
28,2009,28,429,Training,1,11,394872.7683,3796867.871,0,2014-01-18 00:00:00,2994.95,2010-01-17 15:46:00,2010-01-18 19:44:00,27.983,69.6,2.49,23.2,20.8,19.0,0.0444905,0.935706863,0.46669101,0.2399999,5.8,10.4,19.0,880,0,34.3077275853287,-118.14249187549105,1.3919994199999999
28,2009,28,429,Training,1,11,394872.7683,3796867.871,0,2014-01-20 00:00:00,2994.95,2010-01-19 10:41:00,2010-01-19 16:45:00,6.083,19.2,3.16,10.4,8.8,8.6,0.0444905,0.935706863,0.46669101,0.2399999,2.6,4.4,8.6,881,0,34.3077275853287,-118.14249187549105,0.62399974
28,2009,28,429,Training,1,11,394872.7683,3796867.871,0,2014-01-23 00:00:00,2994.95,2010-01-21 04:14:00,2010-01-22 23:57:00,43.733,85.6,1.96,16.0,15.2,13.2,0.0444905,0.935706863,0.46669101,0.2399999,4.0,7.6,13.2,882,0,34.3077275853287,-118.14249187549105,0.9599996
28,2009,28,430,Training,1,11,394452.7683,3796837.871,0,2013-12-12 00:00:00,3453.7,2009-12-10 21:14:00,2009-12-11 07:10:00,9.933,22.0,2.21,11.2,9.2,7.2,0.028215,0.912002335,0.495499054,0.2399999,2.8,4.6,7.2,883,0,34.307414432641124,-118.14705182954496,0.67199972
28,2009,28,431,Training,1,11,394605.2683,3796782.871,0,2014-01-18 00:00:00,2950.03,2010-01-17 15:58:00,2010-01-18 15:53:00,23.933,51.2,2.14,19.2,15.6,12.6,0.2856364,0.943480148,0.43439505,0.24,4.8,7.8,12.6,884,0,34.30693402292339,-118.14538806813897,1.152
28,2009,28,431,Training,1,11,394605.2683,3796782.871,0,2014-01-20 00:00:00,2950.03,2010-01-20 04:11:00,2010-01-20 18:17:00,14.117,42.8,3.03,16.0,11.6,9.8,0.2856364,0.943480148,0.43439505,0.24,4.0,5.8,9.8,885,0,34.30693402292339,-118.14538806813897,0.96
28,2009,28,431,Training,1,11,394605.2683,3796782.871,0,2014-01-23 00:00:00,2950.03,2010-01-21 04:06:00,2010-01-22 18:08:00,38.033,42.0,1.1,12.0,8.4,6.6,0.2856364,0.943480148,0.43439505,0.24,3.0,4.2,6.6,886,0,34.30693402292339,-118.14538806813897,0.72
28,2009,28,432,Training,1,11,400562.7683,3796610.371,0,2013-12-12 00:00:00,3462.61,2009-12-10 22:03:00,2009-12-13 04:46:00,54.717,93.0,1.7,18.4,14.0,10.2,3.8425217,0.530089912,0.433594544,0.1499999,4.6,7.0,10.2,887,0,34.30596684166812,-118.08063484149761,0.6899995399999999
28,2009,28,432,Training,1,11,400562.7683,3796610.371,0,2013-11-13 00:00:00,3462.61,,,0.0,0.0,0.0,,,,3.8425217,0.530089912,0.433594544,0.1499999,,,,888,1,34.30596684166812,-118.08063484149761,
28,2009,28,433,Training,1,11,394235.2683,3796367.871,0,2013-12-12 00:00:00,3994.8,2009-12-10 21:14:00,2009-12-11 07:10:00,9.933,22.0,2.21,11.2,9.2,7.2,0.0284286,0.745163879,0.349370087,0.24,2.8,4.6,7.2,889,0,34.30315445202432,-118.1493573821808,0.6719999999999999
28,2009,28,434,Training,1,11,384822.7683,3796225.371,0,2013-11-13 00:00:00,2632.1,,,0.0,0.0,0.0,,,,0.4254238,0.429820175,0.116043503,0.2399999,,,,890,1,34.30086735317045,-118.25160441786818,
28,2009,28,435,Training,1,11,394127.7683,3796230.371,0,2013-12-12 00:00:00,3935.24,2009-12-10 21:14:00,2009-12-11 07:10:00,9.933,22.0,2.21,11.2,9.2,7.2,0.0752111,0.818678513,0.372642181,0.24,2.8,4.6,7.2,891,0,34.30190369732697,-118.15050848103546,0.6719999999999999
28,2009,28,436,Training,1,11,394150.2683,3796185.371,0,2014-01-18 00:00:00,2195.91,2010-01-17 15:58:00,2010-01-18 15:53:00,23.933,51.2,2.14,19.2,15.6,12.6,0.0314857,0.903144836,0.350969818,0.2399999,4.8,7.8,12.6,892,0,34.301500243777916,-118.15025848567282,1.15199952
28,2009,28,436,Training,1,11,394150.2683,3796185.371,0,2014-01-20 00:00:00,2195.91,2010-01-20 04:11:00,2010-01-20 18:17:00,14.117,42.8,3.03,16.0,11.6,9.8,0.0314857,0.903144836,0.350969818,0.2399999,4.0,5.8,9.8,893,0,34.301500243777916,-118.15025848567282,0.9599996
28,2009,28,436,Training,1,11,394150.2683,3796185.371,0,2014-01-23 00:00:00,2195.91,2010-01-21 04:06:00,2010-01-22 18:08:00,38.033,42.0,1.1,12.0,8.4,6.6,0.0314857,0.903144836,0.350969818,0.2399999,3.0,4.2,6.6,894,0,34.301500243777916,-118.15025848567282,0.7199997
28,2009,28,437,Training,1,11,384695.2683,3796127.871,0,2013-12-12 00:00:00,2679.04,2009-12-10 22:03:00,2009-12-13 04:46:00,54.717,93.0,1.7,18.4,14.0,10.2,0.0223,0.943435211,0.322001526,0.24,4.6,7.0,10.2,895,0,34.29997410068947,-118.2529765830543,1.1039999999999999
28,2009,28,437,Training,1,11,384695.2683,3796127.871,0,2013-11-13 00:00:00,2679.04,,,0.0,0.0,0.0,,,,0.0223,0.943435211,0.322001526,0.24,,,,896,1,34.29997410068947,-118.2529765830543,
28,2009,28,438,Training,1,11,384052.7683,3796170.371,1,2013-12-12 00:00:00,3333.17,2009-12-10 22:03:00,2009-12-13 04:46:00,54.717,93.0,1.7,18.4,14.0,10.2,1.9492319,0.52360363,0.208086533,0.2399998,4.6,7.0,10.2,897,0,34.30028569297163,-118.25996264865,1.10399908
28,2009,28,438,Training,1,11,384052.7683,3796170.371,0,2013-11-13 00:00:00,3333.17,,,0.0,0.0,0.0,,,,1.9492319,0.52360363,0.208086533,0.2399998,,,,898,1,34.30028569297163,-118.25996264865,
28,2009,28,438,Training,1,11,384052.7683,3796170.371,1,2014-01-18 00:00:00,3333.17,2010-01-17 15:41:00,2010-01-18 15:18:00,23.617,81.8,3.46,20.0,18.4,17.6,1.9492319,0.52360363,0.208086533,0.2399998,5.0,9.2,17.6,899,0,34.30028569297163,-118.25996264865,1.199999
28,2009,28,438,Training,1,11,384052.7683,3796170.371,0,2014-01-20 00:00:00,3333.17,2010-01-19 10:27:00,2010-01-20 19:03:00,32.6,78.4,2.4,16.8,13.6,10.4,1.9492319,0.52360363,0.208086533,0.2399998,4.2,6.8,10.4,900,0,34.30028569297163,-118.25996264865,1.00799916
28,2009,28,438,Training,1,11,384052.7683,3796170.371,1,2014-02-07 00:00:00,3333.17,2010-02-05 09:23:00,2010-02-06 16:45:00,31.383,75.4,2.4,41.6,28.0,19.4,1.9492319,0.52360363,0.208086533,0.2399998,10.4,14.0,19.4,901,0,34.30028569297163,-118.25996264865,2.49599792
28,2009,28,439,Training,1,11,383447.7683,3796070.371,0,2013-12-12 00:00:00,3949.12,2009-12-10 22:03:00,2009-12-13 04:46:00,54.717,93.0,1.7,18.4,14.0,10.2,0.0242143,0.856051407,0.286749725,0.24,4.6,7.0,10.2,902,0,34.29931628055255,-118.26652205008634,1.1039999999999999
28,2009,28,439,Training,1,11,383447.7683,3796070.371,0,2013-11-13 00:00:00,3949.12,,,0.0,0.0,0.0,,,,0.0242143,0.856051407,0.286749725,0.24,,,,903,1,34.29931628055255,-118.26652205008634,
28,2009,28,440,Training,1,11,383747.7683,3796050.371,0,2013-12-12 00:00:00,3533.54,2009-12-10 22:03:00,2009-12-13 04:46:00,54.717,93.0,1.7,18.4,14.0,10.2,0.02355,0.700885162,0.38109491,0.24,4.6,7.0,10.2,904,0,34.29916961051935,-118.26326007995966,1.1039999999999999
28,2009,28,440,Training,1,11,383747.7683,3796050.371,0,2013-11-13 00:00:00,3533.54,,,0.0,0.0,0.0,,,,0.02355,0.700885162,0.38109491,0.24,,,,905,1,34.29916961051935,-118.26326007995966,
28,2009,28,441,Training,1,11,383837.7683,3796055.371,0,2013-12-12 00:00:00,3460.18,2009-12-10 22:03:00,2009-12-13 04:46:00,54.717,93.0,1.7,18.4,14.0,10.2,0.0306591,0.910304031,0.311063141,0.24,4.6,7.0,10.2,906,0,34.299224771648774,-118.26228297447548,1.1039999999999999
28,2009,28,441,Training,1,11,383837.7683,3796055.371,0,2013-11-13 00:00:00,3460.18,,,0.0,0.0,0.0,,,,0.0306591,0.910304031,0.311063141,0.24,,,,907,1,34.299224771648774,-118.26228297447548,
28,2009,28,442,Training,1,11,384966.5183,3796089.121,0,2013-12-12 00:00:00,2383.36,2009-12-10 22:03:00,2009-12-13 04:46:00,54.717,93.0,1.7,18.4,14.0,10.2,0.02627,0.468814392,0.091928993,0.24,4.6,7.0,10.2,908,0,34.299654826753965,-118.25002444491884,1.1039999999999999
28,2009,28,442,Training,1,11,384966.5183,3796089.121,0,2013-11-13 00:00:00,2383.36,,,0.0,0.0,0.0,,,,0.02627,0.468814392,0.091928993,0.24,,,,909,1,34.299654826753965,-118.25002444491884,
28,2009,28,443,Training,1,11,384984.0183,3796026.621,0,2013-12-12 00:00:00,2327.74,2009-12-10 22:03:00,2009-12-13 04:46:00,54.717,93.0,1.7,18.4,14.0,10.2,0.0315632,0.235016766,0.075976585,0.2399999,4.6,7.0,10.2,910,0,34.29909324632818,-118.24982597092865,1.1039995399999998
28,2009,28,443,Training,1,11,384984.0183,3796026.621,0,2013-11-13 00:00:00,2327.74,,,0.0,0.0,0.0,,,,0.0315632,0.235016766,0.075976585,0.2399999,,,,911,1,34.29909324632818,-118.24982597092865,
28,2009,28,444,Training,1,11,383682.7683,3795980.371,0,2013-12-12 00:00:00,3681.62,2009-12-10 22:03:00,2009-12-13 04:46:00,54.717,93.0,1.7,18.4,14.0,10.2,0.38625,0.858921967,0.347974365,0.2399999,4.6,7.0,10.2,912,0,34.29853118633174,-118.26395679872175,1.1039995399999998
28,2009,28,444,Training,1,11,383682.7683,3795980.371,0,2013-11-13 00:00:00,3681.62,,,0.0,0.0,0.0,,,,0.38625,0.858921967,0.347974365,0.2399999,,,,913,1,34.29853118633174,-118.26395679872175,
28,2009,28,444,Training,1,11,383682.7683,3795980.371,1,2014-02-07 00:00:00,3681.62,2010-02-05 09:23:00,2010-02-06 16:45:00,31.383,75.4,2.4,41.6,28.0,19.4,0.38625,0.858921967,0.347974365,0.2399999,10.4,14.0,19.4,914,0,34.29853118633174,-118.26395679872175,2.49599896
28,2009,28,445,Training,1,11,402692.7683,3795895.371,0,2013-12-12 00:00:00,3967.4,2009-12-10 22:16:00,2009-12-13 04:23:00,54.133,98.0,1.81,15.2,10.4,9.2,0.2,0.413928986,0.376447418,0.15,3.8,5.2,9.2,915,0,34.29972173316154,-118.05740974602881,0.57
28,2009,28,445,Training,1,11,402692.7683,3795895.371,0,2013-11-13 00:00:00,3967.4,2009-11-12 22:25:00,2009-11-12 23:51:00,1.45,7.8,5.38,9.6,8.4,7.0,0.2,0.413928986,0.376447418,0.15,2.4,4.2,7.0,916,0,34.29972173316154,-118.05740974602881,0.36
28,2009,28,446,Training,1,11,385372.7683,3796145.371,0,2013-12-12 00:00:00,2131.57,2009-12-10 22:03:00,2009-12-13 04:46:00,54.717,93.0,1.7,18.4,14.0,10.2,5.0233908,0.591626015,0.187827637,0.2400002,4.6,7.0,10.2,917,0,34.300206956484416,-118.24561829122138,1.1040009199999998
28,2009,28,446,Training,1,11,385372.7683,3796145.371,0,2013-11-13 00:00:00,2131.57,,,0.0,0.0,0.0,,,,5.0233908,0.591626015,0.187827637,0.2400002,,,,918,1,34.300206956484416,-118.24561829122138,
28,2009,28,446,Training,1,11,385372.7683,3796145.371,0,2014-01-20 00:00:00,2131.57,2010-01-19 10:27:00,2010-01-20 19:03:00,32.6,78.4,2.4,16.8,13.6,10.4,5.0233908,0.591626015,0.187827637,0.2400002,4.2,6.8,10.4,919,0,34.300206956484416,-118.24561829122138,1.00800084
28,2009,28,447,Training,1,11,393137.7683,3795765.371,0,2013-12-12 00:00:00,3985.5,2009-12-11 15:01:00,2009-12-13 05:01:00,38.017,26.4,0.69,5.6,4.0,3.6,0.5048692,0.871899948,0.381584747,0.1617792,1.4,2.0,3.6,920,0,34.297609468371796,-118.16120711869229,0.22649088
28,2009,28,447,Training,1,11,393137.7683,3795765.371,0,2013-11-13 00:00:00,3985.5,2009-11-12 22:32:00,2009-11-12 23:14:00,0.7,6.8,9.71,16.8,11.6,,0.5048692,0.871899948,0.381584747,0.1617792,4.2,5.8,,921,1,34.297609468371796,-118.16120711869229,0.6794726400000001
28,2009,28,448,Training,1,11,385680.2683,3795692.871,0,2013-12-12 00:00:00,1491.08,2009-12-10 22:03:00,2009-12-13 04:46:00,54.717,93.0,1.7,18.4,14.0,10.2,0.0345105,0.503583107,0.156382965,0.24,4.6,7.0,10.2,922,0,34.2961609823847,-118.24221740647398,1.1039999999999999
28,2009,28,448,Training,1,11,385680.2683,3795692.871,0,2013-11-13 00:00:00,1491.08,,,0.0,0.0,0.0,,,,0.0345105,0.503583107,0.156382965,0.24,,,,923,1,34.2961609823847,-118.24221740647398,
28,2009,28,449,Training,1,11,385142.7683,3795705.371,1,2013-12-12 00:00:00,1923.8,2009-12-10 22:03:00,2009-12-13 04:46:00,54.717,93.0,1.7,18.4,14.0,10.2,0.0802611,0.871919022,0.259635132,0.24,4.6,7.0,10.2,924,0,34.296214333471355,-118.24805842170957,1.1039999999999999
28,2009,28,449,Training,1,11,385142.7683,3795705.371,0,2013-11-13 00:00:00,1923.8,,,0.0,0.0,0.0,,,,0.0802611,0.871919022,0.259635132,0.24,,,,925,1,34.296214333471355,-118.24805842170957,
28,2009,28,449,Training,1,11,385142.7683,3795705.371,1,2014-01-18 00:00:00,1923.8,2010-01-17 15:41:00,2010-01-18 15:18:00,23.617,81.8,3.46,20.0,18.4,17.6,0.0802611,0.871919022,0.259635132,0.24,5.0,9.2,17.6,926,0,34.296214333471355,-118.24805842170957,1.2
28,2009,28,450,Training,1,11,385932.7683,3795677.871,0,2013-12-12 00:00:00,1189.71,2009-12-10 22:03:00,2009-12-13 04:46:00,54.717,93.0,1.7,18.4,14.0,10.2,0.0242,0.731163635,0.140223557,0.24,4.6,7.0,10.2,927,0,34.29605352299456,-118.23947227822751,1.1039999999999999
28,2009,28,450,Training,1,11,385932.7683,3795677.871,0,2013-11-13 00:00:00,1189.71,,,0.0,0.0,0.0,,,,0.0242,0.731163635,0.140223557,0.24,,,,928,1,34.29605352299456,-118.23947227822751,
28,2009,28,451,Training,1,11,385362.7683,3795640.371,1,2013-12-12 00:00:00,1693.67,2009-12-10 22:03:00,2009-12-13 04:46:00,54.717,93.0,1.7,18.4,14.0,10.2,0.16622,0.923615723,0.333695252,0.24,4.6,7.0,10.2,929,0,34.29565259804314,-118.24565970983103,1.1039999999999999
28,2009,28,451,Training,1,11,385362.7683,3795640.371,0,2013-11-13 00:00:00,1693.67,,,0.0,0.0,0.0,,,,0.16622,0.923615723,0.333695252,0.24,,,,930,1,34.29565259804314,-118.24565970983103,
28,2009,28,452,Training,1,11,392337.7683,3795575.371,0,2014-01-18 00:00:00,211.667344,2010-01-17 15:58:00,2010-01-18 15:53:00,23.933,51.2,2.14,19.2,15.6,12.6,0.05468,0.570311165,0.399393982,0.2400001,4.8,7.8,12.6,931,0,34.295813617698734,-118.16987489163084,1.1520004799999999
28,2009,28,452,Training,1,11,392337.7683,3795575.371,0,2014-01-20 00:00:00,211.667344,2010-01-20 04:11:00,2010-01-20 18:17:00,14.117,42.8,3.03,16.0,11.6,9.8,0.05468,0.570311165,0.399393982,0.2400001,4.0,5.8,9.8,932,0,34.295813617698734,-118.16987489163084,0.9600004
28,2009,28,452,Training,1,11,392337.7683,3795575.371,0,2014-01-23 00:00:00,211.667344,2010-01-21 04:06:00,2010-01-22 18:08:00,38.033,42.0,1.1,12.0,8.4,6.6,0.05468,0.570311165,0.399393982,0.2400001,3.0,4.2,6.6,933,0,34.295813617698734,-118.16987489163084,0.7200002999999999
28,2009,28,452,Training,1,11,392337.7683,3795575.371,0,2013-12-12 00:00:00,3821.25,2009-12-11 15:01:00,2009-12-13 05:01:00,38.017,26.4,0.69,5.6,4.0,3.6,0.05468,0.570311165,0.399393982,0.2400001,1.4,2.0,3.6,934,0,34.295813617698734,-118.16987489163084,0.33600013999999995
28,2009,28,452,Training,1,11,392337.7683,3795575.371,0,2013-11-13 00:00:00,3821.25,2009-11-12 22:32:00,2009-11-12 23:14:00,0.7,6.8,9.71,16.8,11.6,,0.05468,0.570311165,0.399393982,0.2400001,4.2,5.8,,935,1,34.295813617698734,-118.16987489163084,1.0080004200000001
28,2009,28,453,Training,1,11,393032.7683,3795600.371,0,2013-12-12 00:00:00,3794.95,2009-12-11 15:01:00,2009-12-13 05:01:00,38.017,26.4,0.69,5.6,4.0,3.6,0.5879363,0.875787125,0.392088989,0.1538033,1.4,2.0,3.6,936,0,34.296110906908304,-118.16232738903237,0.21532462
28,2009,28,453,Training,1,11,393032.7683,3795600.371,0,2013-11-13 00:00:00,3794.95,2009-11-12 22:32:00,2009-11-12 23:14:00,0.7,6.8,9.71,16.8,11.6,,0.5879363,0.875787125,0.392088989,0.1538033,4.2,5.8,,937,1,34.296110906908304,-118.16232738903237,0.64597386
28,2009,28,454,Training,1,11,386295.2683,3795677.871,0,2013-12-12 00:00:00,1023.99,2009-12-10 22:03:00,2009-12-13 04:46:00,54.717,93.0,1.7,18.4,14.0,10.2,0.166105,0.874347763,0.173842865,0.2399999,4.6,7.0,10.2,938,0,34.29609330642139,-118.2355341044669,1.1039995399999998
28,2009,28,454,Training,1,11,386295.2683,3795677.871,0,2013-11-13 00:00:00,1023.99,,,0.0,0.0,0.0,,,,0.166105,0.874347763,0.173842865,0.2399999,,,,939,1,34.29609330642139,-118.2355341044669,
28,2009,28,455,Training,1,11,386302.7683,3795545.371,0,2013-12-12 00:00:00,967.400666,2009-12-10 22:03:00,2009-12-13 04:46:00,54.717,93.0,1.7,18.4,14.0,10.2,0.1610571,0.762543869,0.227931366,0.2399999,4.6,7.0,10.2,940,0,34.29489945752256,-118.23543513321273,1.1039995399999998
